"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,60,0.2,0.1,"UniFrac",2.31864834500418,0.001,2.99547259561844,0.001,0.0244441170240844,0.06
1,60,0.2,0.1,"GUniFrac",4.47336779232751,0.002,6.46011947563709,0.001,0.042223885057196,0.003
1,60,0.2,0.1,"weighted UniFrac",4.40314762324503,0.005,6.77358272887296,0.001,0.0437575965172505,0.018
1,60,0.2,0.1,"GLaD",9.74693879806284,0.002,24.8182007313309,0.001,0.0724507138877509,0.001
1,60,0.2,0.1,"Bray-Curtis",2.50245309912008,0.003,3.41562200259005,0.001,0.0258120916475598,0.051
1,60,0.2,0.1,"Aitchison",1.79017252928459,0.009,1.86010190508586,0.001,0.0208138186243035,0.239
1,60,0.2,0.1,"Jaccard",1.96203233057726,0.004,2.48051015849355,0.001,0.0220400868305475,0.113
1,60,0.2,0.25,"UniFrac",2.95341271680547,0.001,3.73118587038285,0.001,0.0395453035556458,0.002
1,60,0.2,0.25,"GUniFrac",2.2078183980424,0.031,5.06818172631295,0.001,0.0249220372240389,0.111
1,60,0.2,0.25,"weighted UniFrac",0.433603104499345,0.691,3.45087883454795,0.02,0.00261577743985115,0.946
1,60,0.2,0.25,"GLaD",10.4262783427531,0.001,39.2997622874855,0.001,0.0817969405219683,0.001
1,60,0.2,0.25,"Bray-Curtis",3.09572667218828,0.001,4.23774976840251,0.001,0.0398402885831552,0.002
1,60,0.2,0.25,"Aitchison",2.69481494153394,0.002,2.42002862503499,0.001,0.0397790997346046,0.003
1,60,0.2,0.25,"Jaccard",2.33230845784496,0.001,2.98545198618948,0.001,0.0318502084371784,0.002
1,60,0.25,0.1,"UniFrac",2.45148914842849,0.001,3.32758259602913,0.001,0.044001964547561,0.002
1,60,0.25,0.1,"GUniFrac",1.82679707288257,0.09,4.41279776597608,0.001,0.0322096542287191,0.051
1,60,0.25,0.1,"weighted UniFrac",0.839473456706166,0.362,2.8172878954426,0.052,0.0144428008177751,0.343
1,60,0.25,0.1,"GLaD",0.976485949290083,0.334,17.4945570029682,0.001,0.0168192620857364,0.191
1,60,0.25,0.1,"Bray-Curtis",2.13770024614929,0.007,3.65215676296292,0.001,0.0381667217860823,0.002
1,60,0.25,0.1,"Aitchison",2.41431621439128,0.003,2.32395203753624,0.001,0.0433114913676531,0.002
1,60,0.25,0.1,"Jaccard",1.84954301932023,0.004,2.68779088090936,0.001,0.0331737891231723,0.001
1,60,0.25,0.25,"UniFrac",3.58785621089402,0.001,3.75157433068287,0.001,0.0556914838405817,0.001
1,60,0.25,0.25,"GUniFrac",5.21328548815869,0.001,6.27412272643523,0.001,0.0704055820626677,0.001
1,60,0.25,0.25,"weighted UniFrac",3.23865421663199,0.007,6.59792210772707,0.001,0.0348273273936202,0.05
1,60,0.25,0.25,"GLaD",2.96405260248875,0.05,12.669595726966,0.001,0.0155781146381815,0.293
1,60,0.25,0.25,"Bray-Curtis",4.11677470191646,0.001,4.56411706678773,0.001,0.0588456804908284,0.001
1,60,0.25,0.25,"Aitchison",3.34455031003042,0.001,3.01465827129847,0.001,0.0504788077289041,0.001
1,60,0.25,0.25,"Jaccard",2.92869997481502,0.001,3.18179887668982,0.001,0.0446131553506969,0.001
1,60,0.3,0.1,"UniFrac",1.71230997540239,0.015,3.22722853917261,0.001,0.0300664271834705,0.007
1,60,0.3,0.1,"GUniFrac",1.82921408698676,0.032,5.87836027065693,0.001,0.0308849603508313,0.01
